id,subject_type,subject_id,field,value,statement,attribution,source_id,evidence_quote,evidence_date,method,verified_at,confidence,status,supersedes_id,superseded_by,supersede_reason,batch_label,created_at
674,incident,177,action,Case involved Ressa and researcher Reynaldo Santos,Naming both defendants and the underlying case.,,393,Rappler editor Maria Ressa Convicted of Cyber Libel by Philippines Court,2020-06-15,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:35:35Z
675,incident,178,action,Charged for tweets questioning his diploma and alleging corruption,The specific statements underlying the second prosecution.,,361,"in which she questioned the validity of his college diploma, made allegations of corruption, and criticized numerous policies and statements of the president",2023-06-22,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:35:41Z
676,incident,178,action,Insult conviction can carry up to four years,The statutory penalty under the insult law.,,361,"Insulting Turkey's president can carry a prison sentence of up to four years, with an added penalty if the insult was made in public.",2023-06-22,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:35:41Z
677,incident,178,action,Earlier convicted and released pending appeal,Outcome of her first prosecution under the same charge.,,361,"Kabas was arrested for the same charge over her on-air comments in January 2022. She was found guilty and sentenced to two years and four months in prison, but was released pending appeal on March 11, 2022.",2023-06-22,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:35:42Z
678,incident,179,action,Fined 22.3 million rubles for a foreign agents paperwork lapse,The amount and stated legal basis for the fine.,,394,"A Moscow court on October 26 ordered the outlet to pay 22.3 million rubles (US$338,000)",2018-10-26,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:35:48Z
679,incident,180,action,Account frozen the month after a story on the government,The direct link between her reporting and the freeze.,,395,"The bank account of Daphne Caruana Galizia, a journalist who published compromising information about the members of the government in January 2017, was frozen the following month at the Economy Minister's behest.",,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:35:53Z
680,incident,180,action,Family later faced posthumous defamation suits,RSF's description of legal actions continuing against her family after her death.,,395,"Even the family members of journalist Daphne Caruana Galizia, murdered in 2017, have been subjected to posthumous defamation suits.",,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:35:53Z
681,incident,180,status,Five perpetrators sentenced between 2022 and 2026,RSF's account of the criminal case's progress since her killing.,,395,"Between 2022 and 2026, five perpetrators were sentenced to long prison sentences.",,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:35:54Z
682,incident,181,action,Omarov's accounts removed on apparently spurious complaints,Description of the platform action against a specific journalist.,,396,YouTube and Instagram were removing his videos and blocking his accounts on the basis of apparently spurious copyright complaints.,2026-08-20,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:35:59Z
683,incident,181,action,Complaints impersonated global brands,How the false complaints were made to appear legitimate.,,396,"Perpetrators used email addresses and posed as representatives of global brands, including L'Oréal and Giorgio Armani, when launching complaints.",2026-08-20,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:00Z
684,incident,188,action,"Fake news fines up to 100,000 rubles for individuals",Penalty structure under the new fake-news provision.,,402,"people found guilty of publishing ""indecent"" posts online...would face up to 15 days in administrative detention. Individuals, including journalists, who post ""fake news"" could be hit with fines of up to 100,000 rubles (more than $1,500)",2019-03-07,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:05Z
685,incident,188,action,Fake news defined as unverified information seen as threatening,The law's definition of what counts as fake news.,,402,"""fake news"" as any unverified information that ""threatens someone's life and (or) their health or property, or threatens mass public disorder or danger...""",2019-03-07,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:05Z
686,incident,188,effect_on_reporting,CPJ says the law is aimed at self-censorship,CPJ's assessment of the legislation's intent.,,402,"We are extremely troubled by the legislation that cleared Russia's State Duma today, which is clearly aimed at tightening state control over independent media and intimidating journalists into self-censorship,",2019-03-07,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:06Z
687,incident,189,action,"Requires quarterly reports, audits and a legal representative",The compliance burden the label imposes.,,397,"media organizations and individuals receiving foreign funding can be required to have a legal representative in Russia, provide the government with quarterly expense reports and semi-annual reports on their activities, undergo annual audits, and face other requirements.",2021-04-26,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:11Z
688,incident,189,action,Noncompliance can carry up to two years in prison,The criminal penalty for individuals who do not comply with the label's requirements.,,397,"In cases of non-compliance, people working for ""foreign agent"" outlets can face up to two years in prison,",2021-04-26,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:12Z
689,incident,189,effect_on_reporting,Meduza's editor says the label destroys its business,Meduza's own assessment of the designation's practical effect.,,397,"Recognition of Meduza as a foreign agent deprives us of the opportunity to fully engage in journalism in Russia (because this is a discriminatory status), and destroys our business (because advertisers will run away from us),",2021-04-26,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:12Z
690,incident,190,action,"Law covers accounts with more than 5,000 followers",The scope of Law No. 180 of 2018 as applied to social media.,,398,"applies to all online and offline media outlets, as well as social media accounts with more than 5000 followers",2019-05-07,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:17Z
691,incident,190,action,Al-Mashhad fined and its site ordered blocked for six months,The regulator's specific action against al-Mashhad.,,398,"fined al-Mashhad 50,000 Egyptian pounds (US$2,909) and said Egyptian internet service providers would block the paper's website for six months",2019-05-07,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:18Z
692,incident,190,effect_on_reporting,Site still inaccessible after a partial appeal win,Status of the block after al-Mashhad's appeal.,,398,al-Mashhad was still inaccessible in Egypt as of May 7,2019-05-07,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:18Z
693,incident,182,action,Bars linking to or reposting news and foreign government sites,The core restriction imposed by the decree.,,399,broadly prohibits Vietnamese bloggers and Internet users from linking to or reposting news from press organizations or information from foreign government websites.,2014-02-12,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:24Z
694,incident,182,action,No clear penalty specified for internet companies,Gap in the decree regarding enforcement against platforms.,,399,The legislation was not explicit about how global Internet companies would be penalized for refusing to cooperate with official orders to identify or censor bloggers,2014-02-12,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:36:25Z
695,incident,191,action,Court declares all DW content extremist,"The scope of the March 9, 2022 order against Deutsche Welle.",,400,"On Wednesday, March 9, the Central District Court in Minsk declared all ""information products"" by DW extremist, effectively banning the broadcaster in the country",2022-03-11,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:37:03Z
696,incident,191,effect_on_reporting,Sharing labeled material can bring a fine or 15 days detention,"The penalty for producing, storing or sharing extremist-labeled material.",,400,"Anyone convicted of producing, storing, or spreading materials designated extremist can be fined up to 960 rubles (US$290) or detained for up to 15 days,",2022-03-11,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:37:04Z
697,incident,191,effect_on_reporting,Even subscribing to a labeled Telegram channel risks prosecution,Warning issued alongside the designation.,,400,The MDCOCC announcement about DW warned of prosecution even for subscribing to Telegram channels and chats of outlets designated as extremist.,2022-03-11,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:37:04Z
698,incident,191,action,Designation brings the total to 20 outlets,Scale of Belarus's use of the extremist label against media by this point.,,400,"The designations of DW and Regionalnaya Gazeta as extremist takes the number of media outlets labelled as such to 20,",2022-03-11,outlet_report,2026-09-22,medium,current,,,,seed-2026-09-22,2026-09-23T01:37:05Z
699,incident,130,action,mayor used physical force on reporters,"Telex reported that Csakbereny mayor Laszlo Vecsei used physical force to remove two of its reporters, Nora Siteri and Judit Presinszky, from a March 10, 2026 press event attended by Deputy PM Zsolt Semjen.",,405,"On March 10, László Vécsei, the mayor of Csákberény used physical force to remove two of our colleagues, Nóra Siteri and Judit Presinszky from a press conference and public forum attended by Deputy Prime Minister Zsolt Semjén.",2026-03-12,outlet_report,2026-09-22,medium,current,,,,v3-second-sources-2026-09-22,2026-09-23T02:20:15Z
700,incident,134,action,"Ranada first barred, February 20, 2018","The Philippine Daily Inquirer reported that Rappler reporter Pia Ranada was first barred from entering the presidential palace on February 20, 2018.",,414,"Rappler's Malacañang reporter Pia Ranada was first barred from entering Malacañang premises on February 20, 2018.",2019-08-22,outlet_report,2026-09-22,medium,current,,,,v3-second-sources-2026-09-22,2026-09-23T02:20:25Z
701,incident,137,action,VOA: new rules open door to censorship,Voice of America reported that new and proposed amendments to Kazakhstan's media accreditation regulations were excessive and opened doors to censorship.,,416,New and proposed amendments to Kazakhstan's accreditation regulations are excessive and open too many doors to censorship.,2024-09,outlet_report,2026-09-22,medium,current,,,,v3-second-sources-2026-09-22,2026-09-23T02:20:30Z
702,incident,142,action,"police seized about 100 computers, Sept 16-17","RSF reported that police, acting without a warrant, confiscated about 100 computers from the Daily News on September 16 and 17, 2003.",,423,"Acting without a warrant, police confiscated about 100 computers from the newspaper on 16 and 17 September.",2003-09-22,outlet_report,2026-09-22,medium,current,,,,v3-second-sources-2026-09-22,2026-09-23T02:20:41Z
